year,subject_name,subject_id,topic,subtopic,question_html,option_a,option_b,option_c,option_d,correct_option,difficulty_level,nature,explanation_html
2011,Polity and Governance,3,,," <p>The Constitution (Seventy-Third Amendment) Act. 1992, which aims at promoting the Panchayati Raj Institutions in the country, provides for which of the following?</p><p>1. Constitution of District Planning Committees.</p><p>2. State Election Commissions to conduct all panchayat elections.</p><p>3. Establishment of state Finance Commissions.</p><p>Select the correct answer using the codes given below:</p>",(a) 1 only,(b) 1 and 2 only,(c) 2 and 3 only,"(d) 1, 2 and 3",d,Easy,Applied(A),
2011,Geography,5,,," <p>Two important rivers- one with its source in Jharkhand (and known by a different name in Odisha), and another, with its source in Odisha- merge at a place only a short distance from the coast of Bay of Bengal before flowing into the sea. This is an important site of wildlife and biodiversity and a protected area. Which one of the following could be this?</p>",(a) Bhitarkanika,(b) Chandipur-on-sea,(c) Gopalpur-on-sea,(d) Simlipal,a,Easy,Fundamental(F),
2011,Economics,4,,," <p>A rapid increase in the rate of inflation is sometimes attributed to the ""base effect"". What is ""base effect""?</p>",(a)  It is the impact of drastic deficiency in supply due to failure of crops.,(b)  It is the impact of the surge in demand due to rapid economic growth.,(c)  It is the impact of the price levels of previous year on the calculation of inflation rate.,"(d)  None of the statements (a ), (b ) and (c  ) given above is correct in this context.",c,Easy,Fundamental(F),
2011,Economics,4,,, <p>India is regarded as a country with “Demographic Dividend”. This is due to</p>,(a)  Its high population in the age group below 15 years,(b)  Its high population in the group of 15-64 years,(c)  Its high population in the age group above 65 years,(d)  Its high total population,b,Easy,Fundamental(F),
2011,Ecology and Environment,2,,," <p>Regarding “carbon credits”, which one of the following statements is <em><strong>not</strong> </em>correct?</p>",(a)  The carbon credit system was ratified in conjunction with the Kyoto Protocol.,(b)  Carbon credits are awarded to countries or groups that have reduced greenhouse gases below their emission quota.,(c)  The goal of the carbon credit system is to limit the increase of carbon dioxide emission.,(d)  Carbon credits are traded at a price fixed from time to time of the United Nation Environment Programme.,d,Medium,Factual,
2011,Economics,4,,," <p>Which one of the following is not a feature of ""Value Added Tax""?</p>",(a)  It is a multi-point destination-based system of taxation .,(b)  It is a tax levied on value addition at each stage of transaction in the production-distribution chain.,(c)  It is a tax on the final consumption of goods or services and must ultimately be borne by the consumer.,(d)  It is basically subject of the Central Government and the State Governments are only a facilitator for its successful implementation.,d,Easy,Fundamental(F),
2011,Economics,4,,, <p>A “closed economy” is an economy in which</p>,(a)  the money supply is fully controlled,(b)  deficit financing takes place,(c)  only exports take place,(d)  neither exports nor imports take place,d,Easy,Fundamental(F),
2011,Basic Sciences,6,,," <p>When the bark of a tree is removed in a circular fashion all around near its base, it gradually dries up and dies because</p>",(a)  Water form soil cannot rise to aerial parts,(b)  Roots are starved of energy,(c)  Tree is infected by soil microbes,(d)  Roots do not receive oxygen for respiration,b,Difficult,tFundamental(F),
2011,International Affairs and Institutions,3,,, <p>The “New START” treaty was in the news. What is this treaty?</p><p> </p>,(a)  It is a bilateral strategic nuclear arms reduction treaty between the USA and the Russian Federation.,(b)  It is multilateral energy security cooperation treaty among the members of the East Asia Summit.,(c)  It is a treaty between the Russian Federation and the European Union for the energy security cooperation.,(d)  It is a multilateral cooperation treaty among the BRICS countries for the promotion of trade.,a,Medium,Fundamental(F),
2011,Ecology and Environment,2,,, <p>Three of the following criteria have contributed to the recognition of Western Ghats-Sri Lanka and Indo-Burma regions as hotspots of biodiversity:</p><ol><li>Species richness</li><li>Vegetation density</li><li>Endemism</li><li>Ethno-botanical importance</li><li>Threat perception</li><li>Adaptation of flora and fauna to warm and humid conditions</li></ol><p>Which three of the above are correct criteria in this context?</p>,(a)  1 2 and 6,"(b)  2, 4 and 6","(c)  1, 3 and 5","(d)  3, 4 and 6",c,Medium,Factual,
2011,Ecology and Environment,2,,," <p>Human activities in the recent past have caused the increased concentration of carbon dioxide in the atmosphere, but a lot of it does not remain in the lower atmosphere because of</p><p>1. Its escape into the outer stratosphere.</p><p>2. The photosynthesis by phytoplankton in the oceans.</p><p>3. The trapping of air in the polar ice caps.</p><p>Which of the statements given above is/are correct?</p>",(a)  1 and 2,(b)  2 only,(c)  2 and 3,(d)  3 only,b,Difficult,tApplied(A),
2011,Ecology and Environment,2,,," <p>In the context of ecosystem productivity, marine upwelling zones are important as they increase the marine productivity by bringing the .</p><p>1. Decomposer microorganism to the surface.</p><p>2. Nutrients to the surface.</p><p>3. Bottom-dwelling organisms to the surface.</p><p>Which of the statements given above is/are correct?</p>",(a)  1 and 2,(b)  2 only,(c)  2 and 3,(d)  3 only,b,Difficult,tApplied(A),
2011,Ecology and Environment,2,,," <p>If a tropical rain forest is removed, it does not regenerate quickly as compared to a tropical deciduous forest. This is because</p>",(a)  the soil of rain forest is deficient in nutrients.,(b)  propagules of the trees in a rain forest have poor viability.,(c)  the rain forest species are slow growing.,(d)  exotic species invade the fertile soil of rain forest.,a,Easy,Applied(A),
2011,Ecology and Environment,2,,, <p>The Himalayan Range is very rich in species diversity. Which one among the following is the most appropriate reason for this phenomenon?</p>,(a)  It has high rainfall that supports luxuriant vegetative growth.,(b)  It is a confluence of different bio-geographical zones.,(c)  Exotic and invasive species have not been introduced in this region.,(d)  It has less human interference.,b,Medium,Applied(A),
2011,Ecology and Environment,2,,," <p>With reference to India, consider the following Central Acts:</p><p>1. Import and Export (Control) Act, 1947.<br/></p><p>2. Mining and Mineral development (Regulation) Act, 1957</p><p>3. Customs Act, 1962</p><p>4. Indian Forest Act, 1927</p><p>Which of the above Acts have relevance to/bearing on the biodiversity conservation in the country?</p><p></p><br/>",(a)  1 and 3 only,"(b)  2, 3 and 4 only","(c)  1, 2, 3 and 4",(d)  None of the above Acts.,c,Difficult,tApplied(A),
2011,gs_unclassified,3,,,<p>Karl Marx explained the process of class struggle with the help of which one of the following theories?</p>,(a)  Empirical liberalism,(b)  Existentialism,(c)  Darwin’s theory of evolution,(d)  Dialectical materialism,d,Difficult,tFundamental(F),
2011,Science and Technology,6,,, <p>A layer in the Earth’s atmosphere called Ionosphere facilitates radio communication. Why?</p><p>1. The presence of ozone causes the reflection of radio waves to Earth.</p><p>2. Radio waves have a very long wavelength. </p><p>Which of the statements given above is/are correct?</p>,(a)  1 only,(b)  2 only,(c)  Both 1 and 2,(d)  Neither 1 nor 2,d,Medium,Fundamental(F),
2011,Economics,4,,, <p>Both Foreign Direct Investment (FDI) and Foreign Institutional Investor (FII) are related to investment in a country. Which one of the following statements best represents an important difference between the two?</p><p> </p>,"(a)  FII helps bring better management skills and technology, while FDI only brings in capital.","(b)  FII helps in increasing capital availability in general, while FDI only targets specific sectors.","(c)  FDI flows only into the secondary market, while FII targets primary market.",(d)  FII is considered to be more stable than FDI.,b,Medium,Fundamental(F),<p><br/></p>
