q_no,q_statement,a,b,c,d,exam,year,correct_option,explanation
197,"Kumarasambhava, an epic poem was composed by-",Banabhatta,Chanda Bardai,Harishena,Kalidasa,45th B.P.S.C (Pre),2001.0,d,"Exp) Option d is the correct answer.
Kumarasambhava means “The Birth of Kumara” in Sanskrit.
It is an epic poem written by Kalidasa in the 5th century CE.
It is widely regarded as the finest work of Kalidasa as well as
the greatest kavya poem in Classical Sanskrit. It narrates the
story of the marriage of Shiva and Parvati, and the birth of
their son Kumara (also known as Skanda or Kartikeya), the
god of war. The poem consists of seventeen cantos, but the
last nine are believed to be added by a later imitator.

Important Tips
| - Banabhatta: He was a 7th-century Sanskrit prose
writer and poet of India. He was the court poet of the
emperor Harsha, who reigned from 606 to 647 CE. His
principal works include a biography of Harsha, the
Harshacharita, and one of the world’s earliest novels,
Kadambari.

« Chanda Bardal: He was a Hindi poet who composed
Prithviraj Raso, an epic poem in Brajbhasa about the
life of the Chahamana king Prithviraj Chauhan. The
poem presents him as a court poet of Prithviraj.

¢« Harishena: He was the last known ruler of the
Vatsagulma branch of the Vakataka dynasty. He
succeeded his father Devasena and ruled from c. 480 to
510 CE. He was a great patron of Buddhist architecture,
art and culture, with the World Heritage monument of
Ajanta being his greatest legacy. 7 _"
198,Which of the following dynasties is not mentioned in Sangam literature?,Kadamb,Chera,Chola,Pandya,41st B.B.S.C.(Pre),1996.0,a,"Exp) Option a is the correct answer.
The dynasty that is not mentioned in Sangam literature is
Kadamb. Sangam literature mentions three major dynasties
that ruled over the Tamil region, namely the Chera, Chola,
and Pandya. These dynasties are also known as the Three
Crowned Kings or the Tamil Moovendhar. They had their
capitals at Vanji, Uraiyur, and Madurai respectively. They
patronized the poets and bards who composed the Sangam
works and participated in the Sangam assemblies or
academies.

Important Tips

Kadamb dynasty:

c The Kadamb dynasty was a royal family that ruled over
parts of Karnataka and Goa from the 4th to the 6th
century CE.

* They were founded by Mayurasharma, who rebelled
against the Pallava rule and established his own
kingdom.

* They were known for their architecture, art, literature,
and administration.

e« They were later conquered by the Chalukyas and
Rashtrakutas, _ _"
199,Who composed ‘Barahmasa’?,Amir Khusrau,Imami,Malik Muhammad Jayasi,Raskhan,39th B.P.S.C.(Pre),1994.0,c,"Exp) Option c is the correct answer.

Malik Muhammad Jayasi was an Indian Sufi poet who
wrote in the Awadhi language. He composed the epic
poem Padmavat in 1540 CE, which is considered one of
the first works of Barahmasa literature in Hindi. The
poem narrates the story of Padmavati, a legendary queen of
Chittor, and her love for Ratan Sen, the king of Mewar. The
poem also contains a Barahmasa section, where Padmavati
expresses her longing for Ratan Sen during his absence.

Important Tips
© Berabmass (Iteraily, “the twelve months"") le a poetic
genre popaler ta the Iodion subcontinent destred
prizvarily from the Indien folk uadition.
© ft ls weeally theaned around « women longing for her
abseat Jover o7 busbend, describiag her own emotions!
state egaimt the beckdrop of passing ecetone] and
reual events."
200,"According to Chachnama, what was the Capital of the Indus Country in the 6th and 7th century?",Deval,Arod,Lodawa,Barmer,M.P.P.C.S.(Pre.),2020.0,b,"Rup) Option b ls the correct answer,
Accordiag te the Chachaema, the caphal of the Tades
Couatry (Sindh) in the 6th and 718 centuries was “Arod™.
The Chechneon, alto koown es the Chach Nome or Fateh
name Sindh, ls a hlstoricel source thet provides Insights
tate the Bletory of Stadh Ln the 7Uh ped Sth ceaturies CE,
(1 was written bn Classical Persion and is attributed te ""AU
Kuh, although there ls dedete about its authorship. The
‘Chachnama chronicles the Arad conquert of Sindh and the
events leading op to tt,"
201,Which among the following sources throw light on the history of Parmara Dynasty?,Navsahsank Charit of Padmagupta,Prabandha Cintamani of Merutunga,Udaipur Prashasti,All of the above,M.P.P.C.S.(Pre),2019.0,d,"Rxp) Option 4 bs the correct answer.
All of the Ubree soerces ecationrd Ls the eptioss throw
light en the history of the Paremare dynasty.
© Nevasehesankechorita of Padmegupte: This ts 9
Sanshen-leogeuege epic poem written by Pedmagapte, a
‘court post of the Peramare king Sindhuraja
« Probsedbs Clotameal of Meretanga: This ls o Prekrit-
language work written by Merutunge, @ Jala monk and
scholar, The work ts « collection of blogrephies of 63
eminent persons, including kings, ministers, poets,
saiets, and scholars. Among themn are several Paremare
rulers and thelr relotives, soch os Vakpell, Muo}e,
Bbojs, Udeyeditys, Lakshmedeva, Asfunsvermen, and
Yashoverman,
© Udslper Prashant: This ls 0 Sanckrtt-lenguage
inscription engreved ow @ stone pillar at Udalper la
Rajasthen, Rt was Issued by Somesbvare, « Peramere ruler
who beloaged to « branch of the dynasty that ruled over
the regten eround Mount Abu.
Important Tipe
© ‘The Parenare dynasty was s Rajpot clam that rated the
Malwa region and he eucrounding areas Ln west-central
India from the 9th to the Lath centuries CE.
© They were one of the fous Agnitruls clans, who claimed
to have originated from e sacrificial fire pit.
# The Sounder of the dynasty was Upendra or Krishners}s,
who enteblished his rate ln the earty 9th ceatory CE.
© The dynasty reached its peak eoder Bhoje, who was a
at patroa of arts, Htereture, and sciences,"
202,Who was the author of ‘Shahnama’?,Utbi,Firdausi,Al-Beruni,Barani,M.P.P.C.S.(Pre),2015.0,b,"Exp) Option b ts the correct answer,

‘The Shahseme, sito Known os the Book of Kings, ts an
epic poem written by the Persian post Firdsadd between
977 sed 1010 CE ft ly a monumeetal work thet marretes
the mythical and historical pest of the Persion Empire
from the creation of the wortd te the Muslim conquest ta
the seventh century. The Shahnewa Is 6 celebreted Mlerary
enasterpiece and a key part of Pervlen culture and identity.
Important Tipe

« Zisuddia Bere} (1289-1358 C£), on Indise Mulia
thioker during the Delhi Saltanste, notably ander
Mubecnwed bio Toghteq and Firus Shah's celgns.
Renowned for “Terihh-{-Flres Sbehi,” covering
Ghlyeth al-Din Taghleg te Pirot Shah Toghleq’s
earty yearn, cud “Patwe-Ljobandash” edvocating
Maclion culer Meets, He bighlighted c Modlin
berarchy, modeled on Sassanid Eres, almed at securing
aristocrecy through bicth. His wrivogs, iaftuenced by
rellgtows and politics! eres, ceptured the tatersection
of religion and government."
203,Which of the following is not a composition of Saint Tulsidas?:,Gitavali,Kavitavali,Vinay Patrika,Sahitya Ratna,M.P.P.C.S.(Pre),2014.0,d,"Exp) Option d Is the correct answer.
Sebitys Ratna ts not ecomposition of Salat Twleides, bat of
another Hind poct and scholar macned Keshavdes. He wrote
thie work In 1607 CB es 0 treaties on poetics and rhetoric.
Te fe considered one of tha moet Influential works on Hindi
literatare aod seathetica

Important Tipe

© Gavel fe 0 composition of Salat Tulsidas, written
lo 1871 CE. iW ls a collection of 328 devotional songs
im praice of Rama and his devotees, It ls divided into.
seven hands (books), corresponding to the seven kends
of the Resmchertimenas.

+ Kevitevall 9 composition of Selnt Tolsidas, written
le 1612 C8. tt te 2 collection of 325 poems in various
meters and forms, each as doha, chaupel, cavatya,
‘etc, It nacretes the story of Rema from bis birth
to Ale coropetion, with some verleions frem the
Ramchasitrasnan,

« Vineya Petribe is c composition of Saint Tulsidas,
written in 1632 CB. ie ls 0 collection of 279 devotions)
hyeras addressed to vartous deities, swch as Rema, Sita,
Hanuman, Shiva, Ganesha, etc. Ht alto contains some
hymns addeeseed to saints, sages, rivers, places, etc. It
ls considered one of the most personal and emctione
works of Tuleldas, o¢ he expresses bis sorrows, jor,
hopes, feers, and requente to God.

o. AU three (Gitenjall, Kavitevall and Vinaye Patrike}
were written in the Awadhi language, which ly o
dislect of Hindt."
204,Which of the following drama was not written by Kalidas?,Malavikagnimitrama,Abhigyan Shakuntalama,Kumarsambhavama,Janaki haranama,M.P.P.C.S.(Pre),2005.0,d,"Exp) Option d te the correct answer.

Jonekd harscame. wes not written by Kalldesa Kocseradans fe
‘the author of a Senskelt Mahakavya called the ficaki-barana

or Janaki’s abduction. Janaki haranama is a retelling of the

Ramayana, focusing onthe abduction of Sita by Ravana and

her.rescue by Rama and his allies.. ne

Important Tips

c Kalidasa was a renowned Sanskrit poet and dramatist,
who is considered as one of the greatest literary figures
of India.

* Helived in the 4th or Sth century CE, during the Gupta
period.

« He wrote three plays, namely Malavikagnimitra,
Abhijnana Shakuntala and Vikramorvasiya; two epic
poems, namely Raghuvamsa and Kumarasambhava; and

| several lyric poems, such as Meghaduta, Ritusamhara

and Shyamala Dandakam.

| e His works are celebrated for their poetic beauty, rich

imagery, dramatic skill and humanistic values"
205,"Match List-I with List-II and select the correct answer using the codes given below the lists: 
List-I          List-II
A.Kuchipudi     1.Orissa
B.Bharatnatyam  2.Uttar Pradesh
C.Kathak        3.Tamil Nadu
D.Odissi        4.Andhra Pradesh
Code: 
ABCD",4 3 2 1,3 4 2 1,2 1 4 3,3 1 4 2,M.P.P.C.S.(Pre),1994.0,a,"Exp) Option a is the correct answer.

« Kuchipudi is a classical dance form from Andhra
Pradesh, It is named after the village of Kuchipudi in
the Krishna district of Andhra Pradesh, where it was
developed by the Brahmin community. It is a dance-
drama performance art that combines music, dance, and
acting. It is based on Hindu religious themes and stories,
especially from the Bhagavata Purana.

« Bharatnatyam is a classical dance form from Tamil
Nadu. It is one of the oldest and most popular forms of
Indian classical dance, It is a solo dance that expresses
Hindu religious themes and spiritual ideas through
gestures, movements, and facial expressions. It is based
on the ancient text of Natya Shastra, which is a treatise
on performing arts.

+ Kathak is a classical dance form from Uttar Pradesh. It
is derived from the Sanskrit word katha, meaning “story”,
It is a narrative dance that tells stories through gestures,
footwork, and facial expressions. It is influenced by the
Mughal culture and the Bhakti movement. It has three
major schools or gharanas: Jaipur, Lucknow, and Banaras.

« Odissi is a classical dance form from Orissa. It is one
of the oldest surviving forms of Indian classical dance.
It is a lyrical dance that depicts the love and devotion
of Radha and Krishna, as well as other Hindu gods and
goddesses. It is based on the sculptures of the temples of
Orissa, especially the Konark Sun Temple.

Lo}

Important Tips

Gharanas are schools or traditions of Indian classical

music that have distinctive styles, techniques, and

repertoire. Some of the prominent gharanas are:

« Agra gharana: This gharana is known for its emphasis
on the development of the khayal form of singing,
which is a form of improvisation based on a raga and

|  @ composition. The Agra gharana was founded by
Ghagge Khuda Baksh, who was a court musician in
Agra in the 18th century.

« Gwalior gharana: This gharana is considered as the
oldest and most influential gharana of khayal singing. It
is known for its purity of raga, clarity of diction, and
simplicity of style. The Gwalior gharana was founded
by Ustad Haddu Khan and Ustad Hassu Khan, who
were court musicians in Gwalior in the 19th century. |

« Jaipur-Atrauli gharana: This gharana is known for its :
complex and intricate style of khayal singing, which |
involves elaborate ornamentation, fast taans (rapid
melodic passages), and layakari (rhythmic variations).

| The Jaipur-Atrauli gharana was founded by Ustad
Ailadiya Khan, who migrated from Atrauli to Jaipur in
| the late 19th century.

« Kirana gharana: This gharana is known for its
emphasis on the melody and emotion of the raga,
rather than the technical aspects. It is known for its
slow and meditative alap (introduction), followed by
a faster and lively bandish (composition). The Kirana
gharana was founded by Ustad Abdul Karim Khan
and Ustad Abdul Wahid Khan, who belonged to the
Kirana village in Karnataka in the early 20th century."
206,Saundarananda was the composition of:,Ashvaghosa,Banabhatta,Bhavbhuti,Bhaas,M.P.P.C.S.(Pre),1991.0,a,"Exp) Option a is the correct answer.

Saundarananda was a poem composed by Ashvaghosa. He
is believed to have been the first Sanskrit dramatist and is
considered the greatest Indian poet prior to Kalidasa. He
wrote Saundarananda in the Ist century CE, during the reign
of King Kanishka of the Kushan Empire. The poem has the
theme of conversion of Nanda, Buddha's half-brother, who
was deeply in Jove with his wife Sundari and with the worldly
pleasures. The first half of the work describes Nanda’s life,
and the second half of the work describes Buddhist doctrines
and ascetic practices It also reflects ASvaghosa’s mastery of
Sanskrit language and poetic devices."
