q_no,q_statement,a,b,c,d,exam,year,correct_option,explanation
205,Which Mughal Emperor was known as ‘Zinda Peer’?,Akbar,Aurangzeb,Shah Jahan,Jahangir,Jharkhand P.C.S. (Pre),2003,b,"Exp) Option b is the correct answer
The Mughal Emperer known as ‘Zinda Pecr’ was
Aurangzeb, This title reflects his reputation as a “living
saint” due to his austere and pious lifestyle. Despite his
military and political actions, he maintained strong religious
convictions and focused on religious practices, which led to
him being referred to as “Zinda Peer’ or ‘Living Saint?"
206,"Consider the following statements and choose the correct answer using the code given below.

Statement 1: Krishnadevaraya, ruler of Vijay nagar wrote the treatise Amuktamalyada.
Statement 2: Krishnadevaraya is also known by the name of Andhra Bhoj.
Statement 3: Allasani Peddana, the poet laureate well versed in Sanskrit and Tamil, adorned his court.


Code:",Statement 1 is true,Statement 2 is true,Both the statements 1 & 2 are true,All the three statements are true,R.A.S./R.T.S. (Pre.),2021,c,"Exp) Option c is the correct answer.
Statement 1 is true- Krishnadevaraya wrote a Telugu
treatise Amuktamalyada. Amuktamalyada, meaning “One
who offered the garland after wearing it himself,” is a
renowned masterpiece. It narrates the legendary wedding of
Ranganayaka, an avatar of Vishnu, and Andal, one of the
poet-saints known as the Alvars, at Srirangam.
Statement 2 is true - Krishnadeva Raya was known by other
names like ‘Kannada Rajya Rama Ramana; ‘Andhra Bhoja’,
and ‘Mooru Rayara Ganda’.
Statement 3 is not true - Allasani Peddana, one of the
Ashtadiggajas, was well versed in Telugu and Sanskrit, not
Tamil."
207,"The Persian translation of Mahabharata, which was done in the 16th century is called-",Alamgirnama,Razmanama,Hamzanama,Badshahnama,R.A.S./R.T.S. (Pre),2016,b,"Exp) Option b is the correct answer,

Razmnama means “book of war” and it is a Persian

translation of the Sanskrit epic Mahabharata,

commissioned by the Mughal Emperor Akbar. Akbar was a

great patron of arts and culture, and he wanted to learn about

the ancient Indian history and philosophy. He established a

translation bureau in his new capital at Fatehpur Sikri, where

he invited scholars from different religions and regions to
translate various Sanskrit texts into Persian, which was the
official language of his court.

Alamgirnama was a court history of Emperor Aurangzeb

written by Mirza Muhammad Kazim. It covered the first ten

years of Aurangzeb’s reign, from 1658 to 1668.

Hamzanama an enormous illustrated manuscript, now

fragmentary, of the Persian epic Hamzanama commissioned

by the Mughal emperor Akbar around 1562. It is considered

a masterpiece of Mughal art.

Badshahnama was a court history of Emperor Shah Jahan

written by Abdul Hamid Lahori and Muhammad Waris. It

covered the first twenty years of Shah Jahan’s reign, from

1628 to 1648"
208,"Read the statement and below and choose the correct answer from the codes given below:

1. Not all the Mansabdars were military officers.
2. Those who held high civil posts under the Mughals were also mansabdars and were graded accordingly.
Code:",both 1 and 2 are false.,both 1 and 2 are true.,"1 is true, while 2 is false.","1 is false, while 2 is true.",R.A.S./R.T.S.(Pre),2013,b,"Exp) Option b is the correct answer.

+ Statement (A) is true: Not all mansabdars were military
officers. For example, the diwan was the chief financial
officer of the Mughal Empire. He was responsible for
collecting revenue, maintaining accounts, and disbursing
funds. The diwan was a mansabdar of the highest rank,
but he did not have any military responsibilities.

+ Statement (B) is true: The mansab of a civil officer was
determined by the importance of his position and the
amount of revenue he was responsible for collecting. Mir
bakhshi, highest ranking, managed army operations.
Faujdar, middle-ranking, governed provinces and
ensured defense and order.

| Important Tips

Features of Mansabdari System:

| Meaning: Introduced by Akbar in the Mughal Empire, it

, determined the rank and status of officials and military

cammanders. The term “mansab” originated from Arabic,

i signifying rank or position.

Rank-Based System: Every civil and military officer
received a mansab, outlining their salary, allowances, and
responsibilities.

Mansabdar Role: Mansabdars were military commanders,
high officers, and provincial governors.

Rank Titles: Mansabdars were titled “Amir” for ranks up |
to 1,000, “Amir-al Kabir” (Great Amir) for higher ranks,
and “Amir-al Umara” (Amir of Amirs) for the greatest.
Jagir Grant: Nobles received revenue assignments (jagirs)
for services, with the king retaining direct control.

Grades and Numbers: Asad Yar Jung noted 66 mansab |
grades, but around 33 were practically used. Ranks ranged
from ten to 5,000 (later raised to 7,000 and 10,000).
Special Cases: Higher ranks granted to princes and Rajput
rulers acknowledging imperial suzerainty."
209,Which Rajput ruler continued his struggle for independence against Mughals and did not surrender?,Raja Rai Singh of Bikaner,Rao Chandrasena of Marwar,Raja Bharmal of Amber,Maharana Amar Singh of Mewar,R.A.S./R.T.S.(Pre),2012,b,"Exp) Option b is the correct answer.
Rao Chandrasen of Marwar was the Rajput ruler who
continued his struggle for independence against Mughals
and did not surrender. Rao Chandrasen was a descendant of
Rao Maldeo, the founder of the Rathore dynasty of Marwar.
He was a courageous and patriotic leader, who refused to
accept Mughal supremacy.
He resisted Mughal domination during the reign of
Emperor Akbar. He played an active role in protecting the
independence and autonomy of his kingdom and refused to
submit to Mughal authority."
210,"During Akbar period, land revenue system “Ain-i-Dahsala” was developed by:",Shahnawaz Khan,Abdur Rahim Khan-i-Khanan,Todarmal,Mulla Do Pyaza,R.A.S./R.T.S. (Pre),2010,c,"Exp) Option c is the correct answer.
Todarmal was the finance mimister of Akbar and one of
the Navaratnas (nine jewels) of his court. He introduced
the Ain-i-Dahsala system in 1580-82 to ease the problems
resulting from the setting of prices every year and the
settlement of revenues of previous years."
211,The ‘Ashtadiggajas’ were associated with which of the following rulers?,Shivaji,Krishnadeva Raya,Rajendra-1,Yashovarman,R.A.S./R.T.S. (Pre),2010,b,"Exp) Option b is the correct answer.
The Ashtadiggajas were eight Telugu poets who were
patronized by Krishnadeva Raya, the greatest ruler of the
Vijayanagara Empire. The poets were ANasani Peddana,
Nandi Thimmana, Pingali Surana, Dhurjati, Ramaraja
Bhushanudu, Tenali Rama Krishna, and Madayyagari
Mallana. The Ashtadiggajas were known for their literary
skills, and they produced some of the finest works of Telugu
literature."
212,The book Jiz Muhammad Shah? related to knowledge of Astrology produced in 1773 is written by:,Darbar Jaswant Singh of Jodhpur,Raja Bharmal of Amber,Swai Jai Singh of Jaipur,Maharana Amar Singh of Udaipur,R.A.S./R.T.S.(Pre),2007,c,"Exp) Option c is the correct answer.
The book ‘Jiz Muhammad Shahi’ related to knowledge of
Astrology was written by Sawai Jai Singh of Jaipur. Jiz is
the generic name applied to Islamic astronomical books that
tabulate parameters used for astronomical calculations of the
positions of the Sun, moon, stars, and planets."
213,Which historical monument in Delhi is a synthesis of Persian and Indian styles of Architectures?,Qutb Minar,Lodi’s Tomb,Humayun’s Tomb,Red Fort,R.A.S./R.T.S.(Pre),2003,c,"Exp) Option c is the correct answer.
Humayun’s Tomb is a 16th-century mausoleum that was built
by the Mughal emperor Akbar for his father Humayun. It is
considered to be the first example of Mughal architecture,
which was influenced by both Persian and Indian styles.
Persian influence: Humayun’s Tomb has a symmetrical
plan with a central octagonal chamber surrounded by four
smaller chambers. The tomb is built of red sandstone and
white marble, and is decorated with intricate carvings and
inlay work. The tomb is set in a large garden divided into

fous parts by water channels, which is a typical feature of
Persian gardens.
Indian influence: The tomb reflects some Indian features,
such as the gmali kiosks or chhatris on the roof, which are
common in Bindu temples. The red sandstone and white
raarble were also materials that were used in the 14th century
architecture of the Delhi Sultanate."
214,Whe built famous Jama Masjid of Delhi?,"Humayun
(o) Shah Jahan",,Akbar,Ibrahim Lodi,R.A.S./R.E.S. (Pre),1997,b,"Exp} Ontion b is the correct answer.
The Jama Masjid of Delhi, known as Masjid-i-Jehan-Numa
in Persian, stands as one of India’s largest mosques. I was
buil: hy Shab fahan. Residing within the Mughal capilal
of Shahjahanabad, present-day Old Delhi, this mosque
held the statis of the imperial sanctuary for the Mughal
rulers until the empive’s decline in 1857. With its presence
extending beyond the colonial period, the Jama Masjid
symbolized Isiamic influence across India and retained its
politica) significance during pivotal periods of British rule.
Imporiant Tips |
Some other monuments commissioned by various ,
|
Mighals: |
! i. woe oa aaa Se cn nn ning f
., déaehal Ruler | Monuments (Location). |
| Awa | Agra Fort (Agra), Panch Mahal |
ut (Fatehpur Sikri), Jama Masjid with |
i i . i
I | gateway Buland Darwaza (Fatehpur
| i Sikri), Humayun ‘Lomb (Delhi), |
— fahaneir | Shalimar Bagh (Srinagar), Akbar Tomb |
| | (Agra). |
.' Shah fahan ‘Taj Mahal (Agra), Red Fort (Delhi), fi
ii - Jama Masjid of Red Sandstone (Delhi), |
; Moti Masjid (Agra).
li Aurangzeb | Pinjore Garden (Lahore), Moti Masjid
: | of White Marble (Delhi)."
215,Which of one of the following factors is not conducive in establishing Akbar as a nationalist-,Akbar had forsaken Islam,Administrative unity and unity in Law,Akbar’s effort at cultural unity,Akbar’s religious policy,R.A.S./R.T.S. (Pre),1994,a,"Pap? fotion 4 ts the correct answer.
Akbos ned forsaken Islam, This factor is not conducive in
siislliching Akbay xs a nationalist, because it is not true.
Ahoy did no? abandon Islam, but he adopted a more tolerant
and inclusive approach to religion. He respected all faiths
and tried te create a harmony among them. Ue also founded
his own religion, called Din-i Mahi, which was a synthesis
vt various religious elements. However, this did not mean
that he renounced Islam or converted to another religion.
ite ramained a Muslin till his death, and his tomb bears the
imscviption of the Islamic creed.
important Tips |
' + Akbar codified the laws and regulations of his empire |
in a document called the Ain-i-Akbari. |
j° Ne promoted the Persian ianguage and culture as the |
official language and culture of his court.
Peres rer

e He commissioned many works of art and literature,
\ such as the Akbarnama (the biography of Akbag), .
| the Hamzanaima (the epic of Hamza), the Razmnaima |
(the Persian translation of the Mahabharata), and the |
Tarikh-i-Alfi (the history of tne millennium),
e He abolished the jizya tax on non-Muslims, allowed |
freedom of worship, and held regular debates and |
; discussions on religious matters in his loadat Khana. |
e He also sought to learn from other religions, |
such as Hinduism, Jainism, Sikhism, Cheistianity, |
Zoroastrianism, and Buddhism |"
216,Ruler of Kashmir who was also known as ‘Akbar of Kashmix’ was-,Shamshuddin Shah,Sikandar Butshikan,Haidar Shah,Zain-ul-Abidin,R.A.S. (Pre),1993,d,"Exp) Option d is the correct answer
Zain-ul-Abidin was the eighth Sultan of Kashmir, who
ruled from 1420 to 1470 and known as the “Akbar of
Kashmir” because of his similarities to the Mughal emperor
Akbar. Both rulers were tolerant of other religions, they
patronized the arts and sciences, and they promoted trade
and commerce. They were also both skilled administrators,
and they brought peace and prosperity to their respective
kingdoms.

Important Tips ,
| Zain-ul- Abidin: |
i Ghiyas-ud-Din Zain-ul-Abidin, also known a5 Bud |

Shah, was the eighth sultan of the Shah Mir dynasty |
in Kashmir (1. 1418-1419, 1420-1470). His reign saw ,
| remarkable achievements and policies: |
| Rise to Power: Zain-ul- Abidin gained the throne after his !
brother Ali Shah’s failed attempt. He wisely sought support. |
| from Sialkot’s chief, Jasrat Knokhar, and reclaimed his
| rule after defeating Ali Shah. |
‘Territorial Stabilization: He restored control over Ladakh,
: Baltistan, and Ohind, arcas of strategic importance that
| had become independent. He recognized the significance |
; of economic and strategic unity. ;
| Administrative Reforms: Zain-ul-Abidin established |
village community responsibility for local crimes, |
| stabilized currency, regulated commodity prices,
initiated public works, and alleviated taxes on peasants.
| Religious ‘Tolerance: Despiie being a Mnslim ruler, he |
| abolished Jaziya on Hindus, prohibiiecd cow slaughter,
and supported Sanskrit literature. He promoted religious
_ harmony, allowing Hindus to build temples and practice
| their laws.
j Cultural Coutributions: He facilitated translation |
| of Mahabharata and Rajatarangini inte Persian, |
showcasing his multilingual knowiedge. He commissioned ;
many beautiful buildings, including the Shak-i-Hamdan |
| wtosque in Srinagar, and the Zaina Kadal bridge in:
| Srinagar. He encouraged the development of several
crafts such as gold-heaiing, polishing and stone-cutting
‘ete. He also fostered the arf of shaw)l-making, musket
making and the art of manufacturing fire works."
