q_no,q_statement,a,b,c,d,exam,year,correct_option,explanation
222,"The following item consist of two statements, Statement I and Statement II. Examine these two statements carefully and select the correct answer using the code given below:

Statement I: The Greek travelers were most impressed by the fertility of India’s soil and the energy and ability of her cultivators.
Statement II: Ancient India knew the use of manure.","Both the statements are individually true, and Statement II is the correct explanation of Statement I.","Both the statements are individually true, but Statement II is not the correct explanation of Statement I.","Statement I is true, but Statement II is false.","Statement I is false, but Statement II is true.",CDS,2019,b,"Exp) Option b is the correct answer

Statement I is true: Greek travelers, such as Megasthenes
and Strabo, were impressed by the fertility of India’s soil and
the energy and ability of her cultivators. They noted that the
Indians used a variety of agricultural techniques, including
the use of manure, to improve the fertility of their soil.
Statement II is true: Ancient India did know the use of
manure. Manure was used to improve the fertility of the soil,
and it was also used as a fertilizer.

However, Statement Tis not the correct explanation of
Statement I. The fertility of India’s soil was due to a variety
of factors, including the use of manure, but it was also due
to the climate, the topography, and the use of irrigation."
223,"The Harappan site at Kot Diji is close to which one of the following major sites of
that civilisation?",Harappa,Mohenjo-daro,Lothal,Kalibangan,CDS  (II),2018,b,"Exp) Option b is the correct answer

Kot Diji is located in Sindh, Pakistan, about 86 kilometers
(53 mi) east of Mohenjo-daro. The two sites are both part
of the Indus Valley Civilization, which flourished from about
3300 to 1300 BCE. Lothal is in Gujarat, Kalibangan is in
Rajasthan and aproximate driving distance between Harappa
and Kot Diji is 610 kms. So! ,"
224,The story Gandatindu Jataka was written in which language?,Sanskrit,Telugu,Tamil,Pali,CDS  (II),2018,d,".
Exp) Option d is the correct answer _
The Gandatindu Jataka is one of the Jataka tales, which
are stories about the previous lives of the Buddha. The
Jataka tales were written in Pali, which is an ancient Indian
language."
225,"The dialogue on Varna between King Avantiputta and Kachchana, a disciple of Buddha, appears in which one of the following Buddhist texts?",Majjhima Nikaya,Samyutta Nikaya,Anguttara Nikaya,Ambattha Sutta,CDS  (I),2018,a,"Exp) Option a is the correct answer
The dialogue on Varna between King Avantiputta and
Kachchana, a disciple of Buddha, appears in the Majjhima
Nikaya. The Majjhima Nikaya is a collection of 152 suttas, or
discourses, that are attributed to the Buddha.

Important Tips

« The dialogue on Varna is a significant text in the history
of Buddhism because it challenges the traditional view
of the caste system.

» In the dialogue, King Avantiputta asks Kachchana to
explain the origins of the caste system. Kachchana
argues that the caste system is not natural or divinely
ordained, but is a social construct that has been
created by humans.

¢ The dialogue on Varna is a reminder that Buddhism
does not endorse the caste system. In fact, the Buddha
taught that all people are equal, regardless of their caste
or social status."
226,"In the 10th Mandala of the Rigveda, which one of the following hymns reflects upon the marriage ceremonies?",Surya Sukta,Purusha Sukta,Dana Stutis,Urna Sutra,CDS  (I),2018,a,"Exp) Option a is the correct answer.
The Rigveda is recognized as the oldest religious text in
the world, consisting of ten mandalas. The tenth mandala
contains 191 hymns, and among them is the Surya Sukta, a
hymn that reflects upon marriage ceremonies.

Important Tips

« Rig Veda, often referred to as the ‘first testament of
mankind,’ is believed to have been composed between
1500-1200 B.C. It is a comprehensive collection of
ancient scriptures consisting of 10,600 verses and
1,028 hymns.

¢ The text is divided into 10 sections called books
or mandalas. Fach mandala is further divided into
smaller hymns known as suktas, which collectively
contribute to the rich content of the Rig Veda.

« The Varna system, mentioned in Rig Veda, classifies
individuals into different social groups or varnas
based on their occupation and social standing.

e The Rig Veda contains profound insights into various
aspects such as the origins of the universe, the deities
Lord Shiva and Lord Varuna, and other significant
secrets that provide a deeper understanding of Hindu
cosmology and theology."
227,"The following item consist of two statements, Statement I and Statement II. Examine these two statements carefully and select the correct answer using the code given below:

Statement I: The early Aryans, who were essentially pastoral, did not develop any political structure which could measure up to a state in either ancient or modern sense.

Statement II: Kingship was the same as tribal chief ship; the term Rajan being used for tribal chief who was primarily a military leader and who ruled over his people and not over any specified area.",Both the statements are individually true and statement II is the correct explanation of statement,"Both the statements are individually true, but statement II is not the correct explanation of statement","Statement I is true, but statement II is false","Statement I is false, but statement II is true",CDS,2017,a,"Exp) Option a is the correct answer.
Statement I is correct- The early Aryans, during the
Vedic period in ancient India, were primarily pastoral and
nomadic in nature. They did not establish complex political
structures resembling a state, as seen in ancient or modern
contexts, Instead, their social and political organization
revolved around kinship ties, tribal groups, and a
decentralized system.
Statement II is correct- In the early Aryan society, kingship
was often synonynious with tribal chieftainship. The term
“Rajan” was used to refer to the tribal chief who held
authority over his people. The chief’s power primarily
stemmed from being a military leader rather than from
governing over a specific territorial area. ‘he king’s role was
to protect and lead his tribe, maintain order, and resolve
disputes within the tribal community."
228,Which one of the following statements about the Harappan Culture is not correct?,It witnessed the first cities in the subcontinent,"It marks the first use of script, written from right to left",It marks the earliest known use of iron as a medium for the art of sculpting,It marks the earliest known use of stone as a medium for the art of sculpting,CDS  (II),2017,c,"Exp) Option c is the correct answer.
The earliest known use of iron for sculpting was in the Vedic
period, which began around 1500 BCE, The Harappan Age
was a Bronze Age Culture. Iron was not widely utilized
during this period for artistic purposes. Instead, the
Harappan civilization is known for its impressive urban
planning, advanced drainage systems, standardized
weights and measures, and the use of a script that remains
undeciphered. The art of sculpting in the Harappan
Civilization predominantly utilized materials such as stone,
terracotta, and bronze, with stone being a prominent
medium for sculpture.
Important Tips
The Harappans were skilled sculptors who created two
particularly impressive types of figures: male torsos and
bearded priests. The male torsos are typically carved
from red sandstone, and they often depict the figure in
| a frontal pose with the arms at the sides. The bearded
| priests are also impressive sculptures, and they are often
| depicted wearing elaborate clothing and jewelry."
229,"Consider the following statement(s) about Harappan cities:

1. Roads were not always absolutely straight and did not always cross one another at right angles.

2. A striking feature is the uniformity in the average size of the bricks for houses and
for city walls.

Which of the statement(s) given above is/are

correct?",1 only,2 only,Both 1 and 2,Neither 1 nor 2,CDS,2019,c,"Exp) Option c is the correct answer.
Statement 1 is correct- The Harappan cities were well-
planned, with a grid system of streets that intersected at
right angles. However, the roads were not always absolutely
Straight, and there were some deviations from the grid
system. For example, the roads in Mohenjo-daro sometimes
curved around public buildings or other important features.
Statement 2 is correct- One of the remarkable features of
Harappan cities is the uniformity in the size of bricks used

for construction. ‘The standard size of bricks, known as
“Harappan bricks,” was around 7 inches by 14 inches by 2
inches, ‘This uniformity in brick size suggests a standardized
system of construction and a high level of craftsmanship in
Harappan architecture."
230,"The following item consist of two statements, Statement I and Statement II.
Examine these two statements carefully and select the correct answer using the code given below:

Statement I: King Ashoka abolished capital punishment and disbanded his army.
Statement II: After Kalinga War, Ashoka was remorseful and became a Buddhist.
Codes:","Both the statements are individually true, and statement I is the correct explanation
of statement I","Both the statements are individually true, but statement II is not the correct explanation of statement I","Statement I is true, but statement II is
false","Statement I is false, but statement II is true.",CDS,2016,d,"Exp) Option d is the correct answer.
Statement I is incorrect- While Ashoka did embrace
Buddhism and promote non-violence, there is no historical
evidence to suggest that he abolished capital punishment or
disbanded his army. Ashoka maintained a well-organized
army throughout his reign.
Statement IT is correct ‘The Kalinga War, fought around 261
BCE, was a significant event in Ashoka’s life. The war resulted
in a tremendous loss of life and deeply affected Ashoka.
He was remorseful about the devastation caused by the war
and the suffering it inflicted on the people. It was after this
war that Ashoka embraced Buddhism and dedicated himself
to principles of non-violence, compassion, and moral
governanice."
231,Which one of the following statements about ancient Indian Mahajanapadas is correct?,All Mahajanapadas were  oligarchies where power was exercised by a group of people,All Mahajanapadas were located in Eastern India,No army was maintained by the Mahajanapadas,Buddhist and Jaina texts list sixteen Mahajanapadas,CDS,2014,d,"Exp) Option d is the correct answer.
Mahajanapadas were ancient kingdoms or republics that
emerged in the Indian subcontinent around the 6th century
BCE. The exact number and composition of Mahajanapadas
can vary based on different historical sources, but Buddhist
and Jaina texts generally list sixteen Mahajanapadas.
Option a is incorrect: While some Mahajanapadas may have
been oligarchies, others had different forms of governance,
including monarchies and republics.
Option b is incorrect: Mahajanapadas were spread across
different regions of ancient India, including both eastern and
western parts of the Judian subcontinent,
Option ¢ is incorrect: Mahajanapadas had their own armies
to protect their territories and engage in warfare if necessary,"
