q_no,q_statement,a,b,c,d,exam,year,correct_option,explanation
191,"In which among the following states, ‘Odantipur’ Education Centre was situated?",Ramachandra Dev,Prataprudra Dev,Malik Kafur,Rana Ratan Singh,60th to 62nd B.P.P.S.C.(Pre),2016.0,b,"Exp) Option b is the correct answer.

Qdantapuri Education Centre was situated in the state

of Bihar. It was a renowned Buddhist center of learning,

established in the 7th century CE by Gopala, the first
ruler of the Pala dynasty. Similar to Nalanda, another
famed Buddhist learning ‘institution, Odantapuri played

a significant role in’ Buddhist education and scholarship.

It later served as‘a ‘model for Tibetan monasteries and

scholars. Gradually it faced decline and was eventually

destroyed during the 12th century when Bakhtiyar Khalji
_dnvaded Bihar.

| Important Tips ;

' Famous Universities of Ancient India:

0 Qdantapuri: Located in Bihar, it was established
under the patronage of King Gopala I from the Pala
dynasty. Odantapuri was a prominent Buddhist maha
vihara or monastery but was tragically destroyed by
Bakhtiyar Khilji.

« Vikramshila: Situated in present-day Bhagalpur,
Bihar, this university was founded by King Dharmapala

' of the Pala dynasty. It thrived as a Buddhist study

j center, emphasizing Vajrayana and Tantric teachings,
along with subjects like philosophy, astronomy, law,
and more.

+ Jagaddala: Located in Bengal, it served as a refuge
for scholars following the decline of Nalanda and
Vikramshila, King Ramapala of the Pala dynasty
is credited with its founding, and it was a hub for
Vajrayana Buddhism.

[6 Valabhi: Situated in Gujarat’s Saurashtra region,

: Valabhi was a_ significant center for Hinayana !
Buddhism. It covered a wide array of subjects, including }
administration, philosophy, and statecraft.

« Takshashila; Believed to have existed in present-day
Pakistan since the Sth century BC, it was renowned for
Chanakya’s Arthashastra and teachings in Buddhism
and Hinduism.Subjects encompassed __ politics,
medicine, law, military tactics, and more.

;* Nalanda: A renowned ancient center in Bihar,
Nalanda existed from 427 to 1197 AD. It specialized
in Buddhist studies but also offered education in fine :
arts, medicine, mathematics, astronomy, and other
fields,

¢ Kancheepuram: This center of learning thrived from
the 1st century AD, attracting students of Hinduism,
Jainlsm, and Buddhism.

_« Manyakheta (Malkhed): Located in Karnataka, it
gained prominence under the Rashtrakuta dynasty,
hosting scholars from various religious backgrounds. |

¢ Pushpagiri Vihara and Lalitagiri (Odisha): Founded |
by Kalinga rulers, Pushpagiri was primarily a Buddhist
study center in the 3rd century AD.

e Sharada Peeth: Present in Pakistan-occupied
Kashmir, it was known for Sanskrit manuscripts and
was significant for Sanskrit academics.

« Nagarjunakonda: Situated in Andhra Pradesh, it was |
a renowned Buddhist center, attracting scholars from
Sri Lanka, China, and beyond. |"
192,,,,,,,,a,"Exp) Option a is the correct answer.

Ramachandra Dev, also known as Ramadeva, was the ruler

of Devagiri at the time of Alauddin Khalji’s invasion. He

was a ruler of the Seuna (Yadava) Jwnasty in the Deccan

<

region. Initially, he resisted Muslim invavion and paid tribute. »

to Alauddin Khalji in 1296 CL. Howey 2. efter discgntinting

the tribute payments, he was subjugated by’ Alauddin’s

army led by Malik Kafur around 130%, vezoming a vassal

of the Delhi Sultanate. Subsequently, |< machandra served

Alanddin as a loyal feudatory, and heiped his forces defeat

the Kakatiyas and the Hoysalas."
193,"“When he attained Kingship, he was quite independent of rulers and orders of Shariat.” For which Sultan Barani made this statement?",Iltutmish,Balban,Alauddin Khalji,Muhammad-bin-Tughlaq,46th B.P.S.C.(Pre),2004.0,c,"Exp) Option c is tie correct answer,

The statement, “When he attained Kingship, he was quite

independent of rulers and orders of Shaviat,”? was made

about Sultan Alauddin Khalji by Barani. Alauddin Khalji

was known for his strong will and his firm contro] over

the administration. He believed that the government and

administration should be separate from the rules and

orders of the shariat (Istamic law), and he asserted his

authority even in the face of opposition from religious

scholars (alaima)."
194,Which one of the following dynasties ruled over India after the invasion of Timur?,Lodhi Dynasty,Sayyid dynasty,Tughlaq dynasty,Khalji dynasty,B.P.S.C.(Pre),2001.0,b,"Exp) Option b is the correct answer.

After the invasion of Timur in 1398, the Sayyid dynasty

culed over India. After the invasion of Timur in 1398, the

Sayyid dynasty ruled over Lidia. Timur’s invasion led to

the decline of the ‘Tughlaq dynasty, and the subsequent

weakening of the Delbi Sultanate. As a result, various

regions within the sultanate, such as Gujarat, Punjab, Bengal,

Awadh, and Mewat, began to declare their independence

under different rulers. This fragmentation marked the

transition to the Sayyid dynasty’s rule.

| important Tips |

Invasion of Timur:

« In 1398, Chagatai ruler ‘Limur invaded India during

| the reign of Nasicuddin Mahinud.

‘6 A decisive battle occurred near Delhi, leading to |
Vimur's victory. Timur entered Delhi and carried out |

| a massacre of the population. The invasion marked |

i the decline and eventual end of the Tughlag dynasty. |

| ¢ ‘Timurids took much wealth, including gold, to |
Samarkand, weakening the Dethi Sultanate. |

o Following ‘Timur’s invasion, the sultanate fragmented |
as various regions declared independence. ‘

° Gujarat Sultanate under Muzaffar Shah i, Khokhars |
in Punjab, Bengal Sultanate under Ghiyasuddin |
Azam Shah, Jaunpur Sultanate under Malik Sarwar |
| in Awadh, and Mewat State under Khanzada Bahadur |
Khan asserted independence. :"
195,Which one of the following sultans provided employment to the unemployed?,Alauddin Khalji,Muhammad-Bin-Tughluq,Firuz Tughluq,Sher Shah Suri,45th B.B.S.C.(Pre),2001.0,c,"Exp) Option c is the correct answer,
Firoz Shah Tughlaq;. the Sultan of Delhi, established
an ‘employment bureaw that aimed to provide job
oppaxtunities for the unemployed individuals in his
kingdom. This initiative demonstrated his concern for the
welfare of his subjects and his efforts ta alleviate poverty
and unemployinent. Additionally, Firez Shah Tughlaq is
also known for his contributions in other areas, such as
building gardens, canals, and rest houses for travelers. He
also established offices for charity and for the management of ,
slaves, showcasing his multifaceted approach (a governance
and social welfare.
Important ‘lips .
Firoz Shah Tughlagq (1351 - 1389): ,;
° Administrative and Financial Reforms: |
° Imposed Jaziya, a tax on non Muslims. |
* Established the Diwan-| Khairat for charitable |
activities.
° Jnstituted Diwan-}-Bundagan for managing |
slaves.
e Introduced water cess known as haq-i-sbrib. |
e© Extended the principle of heredity to the army and |
nobility. |
| e Revived and made the igta system hereditary. |
| © Adopted the Iqtadari framework for land revenue |
collection. l
e Introduced irrigation tax ‘Sharb’ and four Islamic ,
taxes - Kharaj, khains, jizya, and zakat. |
e Introduced new coins - Adha and Bitch.
| «6 Intrastructure and Urban Development: | ’
} ° Founded new towns - Firozabad, Fatehabad, |
Jaunpur, and Hissar.
e Constructed nunierous canals, earning the title
‘father of irrigation department? |
° Set up Sarais (rest houses) for travelers and |
merchants. |
| e Established hospitals known as Darul-Shifa, |
| Bimaristan, or Shifa Khana. |
e knhanced canal infrastructure and irrigation:
| through four canals. | .
e Established towns - Hissar and Firozabad. |
| e Developed royal factories called karkhanas, | .
pny .tAy....)- hw

¢ Gained the moniker ‘Sultan of Constructions’ due

to prolific building activities.
« Cultural and Religious Policies:

| o Protected Sanskrit texts and translated them into
i Persian.

e Ordered destruction of the Jwalamukhi temple

e Appeased theologians by prohibiting Muslim

women from worshiping outside.
L ¢ Introduced separate taxation of jizya, concessions
to theologians, and removal of wall paintings."
196,Which one of the following Sultans of Delhi introduced measures for improving the quality of fruits?,Muhammad-Bin-Tughluq,Firuz Tughlaq,Sikandar Lodhi,Sher Shah Suri,44th B.P.S.C.(Pre),2000.0,b,"8 me
“Lov?

Exp) Option b is the correct ans.wer. .
Firuz Tughlug, implemented measrvz.s +2.aed at enhancing
the quality of cultivation anc imyiwwing crop yields,
particularly focusing on fruiis. lz initiated the planting of
around 1,200 fruit gardens, with the objective of boosting
the agricultural output and subsequently increasing the
revenue for the sultanate. Additionally, Firuz Tughluq’s
policies aimed to protect the interests of peasants, including
raising officials’ salaries and granting them Jagirs to
prevent oppression of the rural population. This approach
contributed to stabilizing prices and relieving the population
from the burdens faced during the rule of previous rulers."
197,"The ruler of Suvarnabhumi, who founded a Buddhist monastery at Nalanda and requested Devapala through his ambassador to grant, five villages for its maintenance, was-",Dharanindra,Sangramadhananjaya,Balaputradeva,Chudamanivarmana,64th B.P.S.C (Pre),1999.0,c,"Exp) Option c is the correct answer.
Balaputradeva, the ruler of Suvarnabhumi, was the
maharaja of Srivijaya in the 9th century CE and a part of
the Sailendra dynasty. He founded a Buddhist monastery at
Nalanda, which is mentioned in the Nalanda inscription.
He displayed his commitment to Buddhism by requesting
Devapala, through his envoy, for the allocation of
five villages to support the upkeep of this monastery.
Balaputradeva’s efforts signify his engagement in promoting
Buddhisin and fostering cultural ties, as seen in his diplomatic
appeal to Devapala for the monastery’s sustenance."
198,The capital of Qutbuddin Aybak was-,Lahore,Delhi,Ajmer,Lakhnauti,4ist B.B.S.C.(Pre),1996.0,a,"Exp) Option a is the correct answer.
Qutbuddin Aybak, after succeeding Muhammad Ghori,
chose Lahore as his capital following his victory over
Taj al-Din Yildiz. ‘his decision was driven by strategic
considerations, as Lahore held significance in maintaining
control over Ghurid territories in northwestern India.
After initially venturing towards Ghazni, Aybak eventually
established Lahore as his capital due to its favorable
geopolitical position and its potential to consolidate his
rule over the region."
199,"Which of the following indicates taxes levied on the land product?
i.Kharaj
ii.Khums
iii.Ushr
iv.Muktai

Sele your answer from the following codes.—-",only i,only ii and iii,"only i, ii and iii","only i, iii and iv",40th B.P.S.C.(Pre),1995.0,d,"Exp) Option d is the correct answer.
Option 1 is correct: Kharaj was a land tax that was equal to
about 50 per cent of the peasant’s produce of the land. It

was charged on lands held by both Hindus and Muslims. The
kharaj was essentially a share in the produce of the land and
not a rent on the land.
Option 2 is incorrect: khums or Khams is a one-fifth
tax that was paid on all items which are regarded as ghanima
(booty seized with war). Four-fifth of looted items was left
for the soldiers. Hence, it was not a land tax.
Option 3 is correct: Ushriwas a Jand tax equal to one-tenth
_ of the produceimposed mainly on Muslims.
. Option'4 is correct: Muqti or Muqtai was responsible for
© the administration of the province and the collection of
revenue from peasants. Land tax collected by Muqti was
called Muktai.
Important Tips

Other Taxes during Delhi Sultanate:

e Jizya tax: It has been understood in Islam as a fee
for protection provided by the Muslim ruler to non- {
Muslims, for the exemption from military service for
non-Muslims, for the permission to practice a non-
Muslim faith with some communal autonomy in a
Muslim state. Elowever, Women and children were
exempted from the taxes.

« Zakat: It was a tax on property realized trom the
Muslims. The rate of zakat was 2.5% of the value of
certain types of property, such as gold, silver, and
livestock. Zakat was used to help the poor and needy, ,
and to promote religious and charitable causes.

‘«  Charah: It was tax on Grass lands used for grazing of :
animals. It was also introduced by Allauddin Khilji. |

+ Ghari: It was tax on Houses. It was imposed at the |

reign of Allauddin Khilji, Muhammad Tughlaq and |

others. However, Firoz Tughlag discontinued many

aggrarian Javies such as abwab, ghari and charai."
200,"Coins-Tanka, Shashgani and Jital of Sultanate period was made of which of the following metals-","Silver, Copper","Gold, Silver, Copper","Silver, Zink, Copper","Gold, Zink, Copper",39th B.P.S.C.(Pre),1994.0,a,"Exp) Option a is the correct answer.

Tanka and Shashgani were the silver coins whereas Jital was

a copper coin. Tanka and Jital coins were introduced by

the Htutmish whereas the Sashgani coin was introduced by

Firoz Shah Tughlag. The coin was equal to six Jital."
201,During the regime of which Sultan was the Khalisa land developed on a large scale?,Ghiyasuddin Balban,Alauddin Khalji,Muhammad-Bin-Tughlaq,Firuz Shah Tughlaq,39th B.P.S.C.(Pre),1994.0,b,"Exp) Option b is the correct answer.

During the reign of Alauddin Khalji, the Khalisa land was

developed extensively. Khalisa land referred to the crown

land directly controlled by the ruler. Alauddin implemented

a series of land and agrarian reforms aimed at consolidating

his power and ensuring a stable revenue source.

* He abolished the iqta system, which was a system of
granting land to nobles in return for military service.

« He brought all land under the direct control of the
state and made it the basis of his revenue system.

e The Khalisa land was cultivated by peasants who paid
rent to the state. The revenue from the Khalisa land was
used to finance Alauddin Khalji’s military campaigns and
other projects.

e <Alauddin’s administration recruited efficient revenue

officials, audited accounts, and imposed severe
punishments for corruption.
This systematic approach led to the expansion and
development of the Khalisa land under his rule."
